rep,runtime,case,ok,result,iterations,load_ns,min_ns,median_ns,p99_ns,cpu_user_ns,cpu_system_ns,p_cpu_ns,e_share,ipc,instructions,cycles,rss_peak_bytes,error
3,wamr,multimem_transform,False,,,,,,,,,,,,,,,wasm_runtime_load failed: WASM module load failed: multiple memories
3,wamr,multimem_transform.single,True,902712413,454,1421417,1943875,3811125,5712584,1594203000.0,35580000,0,1.0,2.868285727240874,6708387988,2338814409,81412096,
3,wamr,extconst_init,True,-1152068691,7734,5974958,252083,643334,1059417,3828084000.0,192806000,47708,1.0,3.093862847913818,16559878893,5352492889,81412096,
3,wamr,extconst_init.mvp,True,-1152068691,16276,2705791,45750,117083,260416,1479405000.0,205020000,20583,1.0,3.263524488043541,6966813039,2134751268,81412096,
3,wamr,graphql_porf,True,0,216,8247583,4599625,9316291,11985000,1506268000.0,456367000,338667,0.9998,2.8339551369072553,7386821733,2606541521,81412096,
3,wamr,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
3,wasm3,fib,True,832040,19,418083,71701583,88514416,106362208,1500125000.0,32034000,0,1.0,3.263116138558275,7007420673,2147462847,4521984,
3,wasm3,fib_tail,True,873876091,3127,88000,251291,621167,1064667,1516300000.0,30163000,0,1.0,2.345265020754375,4886809380,2083691752,4653056,
3,wasm3,factorial,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(factorial) failed: compiling function underran the stack
3,wasm3,sieve,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(sieve) failed: incorrect type on stack
3,wasm3,crc32,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(crc32) failed: compiling function underran the stack
3,wasm3,matmul_simd,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(matmul) failed: unknown type
3,wasm3,matmul_fma,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(matmul_fma) failed: unknown type
3,wasm3,convolution,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(convolve) failed: incorrect type on stack
3,wasm3,audio_dsp,True,761667740,3,168208,471184500,490358625,558991417,1404841000.0,24369000,0,1.0,2.9819399205147876,6002753373,2013036323,4980736,
3,wasm3,bulk_memory,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(bulk_memory) failed: unknown label
3,wasm3,call_indirect,True,-9175573,172,75541,6161209,13246083,17995541,1989884000.0,38988000,0,1.0,2.8046009233129463,7632878807,2721556120,5079040,
3,wasm3,factorial.scalar,True,-2102132736,16384,86042,84,333,375,5325000.0,58000,0,1.0,3.6348372430340685,25250262,6946738,5079040,
3,wasm3,sieve.scalar,True,1229,6069,186250,128583,327541,613000,1539657000.0,29129000,0,1.0,3.9920478659098455,8284294386,2075199162,5111808,
3,wasm3,crc32.scalar,True,-1910355869,733,160166,1107417,2534500,4605667,1598984000.0,33170000,0,1.0,3.41600208779627,7419508270,2171985871,5111808,
3,wasm3,convolution.scalar,True,8190685,378,113875,3059084,6400041,10988000,2146862000.0,43974000,0,1.0,3.533793846804768,10725719759,3035185476,5111808,
3,wasm3,bulk_memory.scalar,True,8698902,344,162292,3316333,7183333,13960125,2194566000.0,40628000,0,1.0,3.1811824581336348,9584904531,3013000561,5111808,
3,wasm3,xmrsplayer,True,-1078819143,252,835917,3577084,7761667,10939250,1720461000.0,34251000,0,1.0,2.8184503569244406,6733732437,2389161271,23265280,
3,wasm3,vtable_mono,True,-318559695,96,116458,10617375,21446875,57778125,1829451000.0,36362000,0,1.0,3.55476625620372,8982621526,2526923257,23281664,
3,wasm3,vtable_bi,True,-208336512,85,100167,12755125,24691750,32496375,1892386000.0,35602000,0,1.0,3.4625720774246433,8738426061,2523680624,23281664,
3,wasm3,vtable_poly4,True,-126115384,86,108125,12533041,23700625,29659750,1786473000.0,27588000,0,1.0,3.467681857105635,9049076176,2609546247,23281664,
3,wasm3,vtable_poly6,True,579248763,82,112375,14224625,27659000,40260167,1996542000.0,38904000,0,1.0,3.179989233313751,8966974433,2819812828,23330816,
3,wasm3,graphql_as,True,5,284,1864500,2556083,6274625,9525875,1587081000.0,29809000,0,1.0,2.57929811184486,5575139980,2161495003,23560192,
3,wasm3,tailcall_fsm,True,-1841735369,873,54958,2255625,5096917,7190042,3893415000.0,75066000,0,1.0,2.9452550868714735,15365842928,5217151817,23560192,
3,wasm3,eh_parser_exnref,False,,,,,,,,,,,,,,,wasm3 m3_ParseModule failed: out of order Wasm section
3,wasm3,eh_parser_legacy,False,,,,,,,,,,,,,,,wasm3 m3_ParseModule failed: out of order Wasm section
3,wasm3,gc_trees,False,,,,,,,,,,,,,,,wasm3 m3_ParseModule failed: malformed Wasm binary
3,wasm3,callref_dispatch,False,,,,,,,,,,,,,,,wasm3 m3_ParseModule failed: unknown value_type
3,wasm3,callref_dispatch.indirect,True,-750120562,213,53958,6362375,13157709,17224917,2524034000.0,40982000,0,1.0,2.920932638125368,10212390644,3496277357,23560192,
3,wasm3,relaxed_dot,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(relaxed_dot) failed: unknown type
3,wasm3,relaxed_madd,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(relaxed_madd) failed: unknown type
3,wasm3,mem64_chase,False,,,,,,,,,,,,,,,wasm3 m3_ParseModule failed: malformed Wasm binary
3,wasm3,mem64_chase.mem32,True,433527714,23,9946916,46762208,80524292,92533167,1667727000.0,33093000,0,1.0,0.263932006564757,612051428,2318973875,74743808,
3,wasm3,multimem_transform,False,,,,,,,,,,,,,,,wasm3 m3_ParseModule failed: only one memory per module is supported
3,wasm3,multimem_transform.single,True,902712413,1221,64583,1214750,2926458,4251417,2980580000.0,54786000,0,1.0,3.7671666757344773,14788694914,3925681072,74760192,
3,wasm3,extconst_init,True,-1152068691,134,80875,9502417,15173417,18246208,1845193000.0,35959000,0,1.0,3.107281825554896,7841808588,2523687592,75546624,
3,wasm3,extconst_init.mvp,True,-1152068691,283,49667,5052125,7798417,9864666,2054514000.0,39789000,16000,1.0,2.795265610322616,7771397461,2780200004,75612160,
3,wasm3,graphql_porf,False,,,,,,,,,,,,,,,wasm3 m3_ParseModule failed: out of order Wasm section
3,wasm3,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
3,wasmedge,fib,True,832040,3,804834,572257208,593931750,642243667,1666967000.0,30441000,0,1.0,3.651048779938545,8304480786,2274546654,4620288,
3,wasmedge,fib_tail,True,873876091,315,554709,2669416,5608833,8410417,1581915000.0,27711000,0,1.0,3.502479374201846,7646568814,2183187393,4882432,
3,wasmedge,factorial,True,-2102132736,16384,472875,3000,4500,14917,64845000.0,25733000,0,1.0,3.3569417910961574,457435214,136265459,5128192,
3,wasmedge,sieve,True,1229,655,615667,1822625,3971125,5705875,2291632000.0,44123000,0,1.0,3.6991324837606707,11693958415,3161270505,5226496,
3,wasmedge,crc32,True,-1910355869,60,536792,18284250,29194500,37068250,1602687000.0,25766000,0,1.0,3.439559590854708,7925278006,2304154877,5406720,
3,wasmedge,matmul_simd,True,48907,99,242875,9594083,20356875,25573542,1748782000.0,34121000,0,1.0,3.6650439559973713,8713048862,2377338162,5505024,
3,wasmedge,matmul_fma,True,48907,124,402833,6952417,13704541,18892333,1531558000.0,23810000,0,1.0,3.599821251872721,7957845211,2210622321,5570560,
3,wasmedge,convolution,True,8190685,67,297458,13315041,25356292,33169125,1550381000.0,23134000,0,1.0,3.504290270857027,7698142355,2196776454,5718016,
3,wasmedge,audio_dsp,True,761667740,1,743125,5764090125,5764090125,5764090125,5285966000.0,99452000,0,1.0,3.5796597602815976,25462926025,7113225203,5718016,
3,wasmedge,bulk_memory,True,8698902,29,828000,48013917,65431333,87634500,1798672000.0,33371000,0,1.0,3.693900494351766,9472378632,2564329669,5914624,
3,wasmedge,call_indirect,True,-9175573,22,670375,73645000,89754959,116431875,1835741000.0,33155000,0,1.0,3.340873645524859,8436138264,2525129400,5914624,
3,wasmedge,factorial.scalar,True,-2102132736,16384,257292,3417,8875,17333,96102000.0,32388000,0,1.0,3.4515127529032044,533205391,154484549,5914624,
3,wasmedge,sieve.scalar,True,1229,951,324417,1955667,4334083,7097708,3658118000.0,80927000,0,1.0,3.5939199984428014,17730881019,4933576993,5914624,
3,wasmedge,crc32.scalar,True,-1910355869,72,773083,19733833,31809750,66367792,1968732000.0,44971000,0,1.0,3.4491640842344102,9611341722,2786571322,5914624,
3,wasmedge,convolution.scalar,True,8190685,28,485375,50315167,62825916,72263625,1564154000.0,31272000,0,1.0,3.488582247150896,7684572138,2202777975,5963776,
3,wasmedge,bulk_memory.scalar,True,8698902,28,578042,62808583,75251916,91878917,1952362000.0,39408000,0,1.0,3.6889758981147396,9625932374,2609377952,6045696,
3,wasmedge,xmrsplayer,True,-1187888079,23,12276166,65266958,76018375,97309667,1640374000.0,34987000,0,1.0,3.4407004963017,7822116347,2273408091,25116672,
3,wasmedge,vtable_mono,True,-318559695,16,449417,99945042,129488208,145092542,1791934000.0,37614000,0,1.0,3.239755910042854,8614271576,2658926109,25116672,
3,wasmedge,vtable_bi,True,-208336512,12,1336375,86683042,169925250,179157250,1683317000.0,32722000,0,1.0,3.5171130138891264,8955571685,2546284879,25116672,
3,wasmedge,vtable_poly4,True,-126115384,10,769916,158960208,173772250,197972125,1590077000.0,29982000,0,1.0,3.3305883424190017,7671284385,2303282062,25116672,
3,wasmedge,vtable_poly6,True,579248763,10,826416,161962583,185821708,217381000,1707932000.0,34425000,0,1.0,3.326724944396949,8266393559,2484844313,25116672,
3,wasmedge,graphql_as,True,5,35,8652042,34597375,51090625,63459541,1575218000.0,30818000,0,1.0,3.3031989467481497,7464074306,2259650244,25116672,
3,wasmedge,tailcall_fsm,True,-1841735369,53,625459,21028583,36602125,69578625,1720893000.0,35562000,0,1.0,3.75648553784668,8880640403,2364082149,25116672,
3,wasmedge,eh_parser_exnref,True,830008030,32,542875,38653292,54961292,66406375,1606000000.0,30293000,0,1.0,3.44936849563038,7758292429,2249192117,25116672,
3,wasmedge,eh_parser_legacy,False,,,,,,,,,,,,,,,"WasmEdge VMLoadWasmFromBytes: illegal opcode
loading failed: illegal opcode, Code: 0x117
    Bytecode offset: 0x00000171
    At AST node: instruction
    At AST node: expression
    At AST node: code segment
    At AST node: code section
    At AST node: module"
3,wasmedge,gc_trees,True,-81253392,10,1259333,165212875,193043917,211964791,1654741000.0,65663000,19791,1.0,3.471406453288601,7627404752,2197208784,189497344,
3,wasmedge,callref_dispatch,True,-750120562,24,760125,71132459,95505125,109388500,2072566000.0,39956000,0,1.0,3.482438010017826,10022291083,2877952473,189497344,
3,wasmedge,callref_dispatch.indirect,True,-750120562,24,224042,67976334,90295250,106125833,1998730000.0,36688000,0,1.0,3.5022114935395736,9729739686,2778170223,189497344,
3,wasmedge,relaxed_dot,True,-551922832,540,471500,3086000,6714083,9001500,3210227000.0,67696000,0,1.0,3.57150649142354,15693237467,4394010624,189497344,
3,wasmedge,relaxed_madd,True,-1435646925,585,649625,1365833,2942916,4299916,1515628000.0,31141000,0,1.0,3.496897709207033,7427678845,2124076671,189497344,
3,wasmedge,mem64_chase,True,433527714,11,13094916,152560750,164739500,177078417,1686273000.0,32343000,0,1.0,1.7303776839881804,3994321523,2308352425,244170752,
3,wasmedge,mem64_chase.mem32,True,433527714,12,372959,133385209,163393666,169742708,1775956000.0,35187000,0,1.0,1.6251817618148932,3833983752,2359110742,311279616,
3,wasmedge,multimem_transform,True,902712413,39,739625,22607208,39827375,53701375,1379850000.0,23943000,0,1.0,3.6458934114042574,7013770927,1923745468,311279616,
3,wasmedge,multimem_transform.single,True,902712413,55,477041,27128542,38187875,48292833,1985680000.0,33587000,0,1.0,3.642702346829029,9892601013,2715731364,311279616,
3,wasmedge,extconst_init,True,-1152068691,206,6708292,5728084,12015583,20281875,1258252000.0,1024151000,0,1.0,3.0430172894951,9376648014,3081365343,311279616,
3,wasmedge,extconst_init.mvp,True,-1152068691,144,6247416,5206917,10635750,17361250,748645000.0,688963000,0,1.0,3.117730772890028,6192780937,1986310361,311279616,
3,wasmedge,graphql_porf,True,0,69,9193750,28497750,40654834,50299625,2409920000.0,251311000,423417,0.9998,3.1710817469244184,11303859270,3564669779,311279616,
3,wasmedge,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
3,zwasm,fib,True,832040,2,399542,643464750,683221125,683221125,1259564000.0,21416000,0,1.0,3.6955471945338756,6602448313,1786595588,5357568,
3,zwasm,fib_tail,True,873876091,368,408500,2117583,4522125,7172458,1476323000.0,25769000,0,1.0,4.565826423771263,9398762930,2058502023,5488640,
3,zwasm,factorial,False,,,,,,,,,,,,,,,init warmup failed: `factorial(20)` trapped: trap: unreachable
3,zwasm,sieve,False,,,,,,,,,,,,,,,init warmup failed: `sieve(10000)` trapped: trap: unreachable
3,zwasm,crc32,False,,,,,,,,,,,,,,,init warmup failed: `crc32(12648430)` trapped: trap: unreachable
3,zwasm,matmul_simd,False,,,,,,,,,,,,,,,init warmup failed: `matmul(48879)` trapped: trap: unreachable
3,zwasm,matmul_fma,False,,,,,,,,,,,,,,,init warmup failed: `matmul_fma(48879)` trapped: trap: unreachable
3,zwasm,convolution,False,,,,,,,,,,,,,,,init warmup failed: `convolve(51966)` trapped: trap: unreachable
3,zwasm,audio_dsp,True,761667740,1,285250,4956962458,4956962458,4956962458,4604836000.0,87826000,0,1.0,4.591410098994543,28470284276,6200771367,6094848,
3,zwasm,bulk_memory,False,,,,,,,,,,,,,,,init warmup failed: `bulk_memory(45260)` trapped: trap: unreachable
3,zwasm,call_indirect,True,-9175573,20,502208,80378083,98325333,115967667,1847385000.0,34070000,0,1.0,3.385173961210845,8262878136,2440902072,6209536,
3,zwasm,factorial.scalar,True,-2102132736,16384,377125,1625,2250,4542,43749000.0,759000,0,1.0,4.2589984179008145,317636217,74580027,6291456,
3,zwasm,sieve.scalar,True,1229,568,265708,1676375,3620250,5161625,1798984000.0,27494000,0,1.0,4.643038775316321,11719516334,2524104773,6324224,
3,zwasm,crc32.scalar,True,-1910355869,77,425375,13215917,24902791,31559875,1727472000.0,30903000,0,1.0,4.549588857542543,11007066565,2419354124,6389760,
3,zwasm,convolution.scalar,True,8190685,35,471583,43605416,60294208,70385333,1917504000.0,34299000,0,1.0,4.649022946989047,11703495095,2517409621,6455296,
3,zwasm,bulk_memory.scalar,True,8698902,26,315708,57596958,68726375,79729958,1646523000.0,31008000,0,1.0,4.577942829952883,10043419022,2193871657,6504448,
3,zwasm,xmrsplayer,True,458972751,29,2307792,51132375,73598459,101704916,1921845000.0,34773000,0,1.0,4.026270984624004,10396981847,2582285665,24641536,
3,zwasm,vtable_mono,True,-318559695,13,477625,142522250,160834958,191578042,2018785000.0,35877000,0,1.0,3.1496637540230936,8407418196,2669306584,24641536,
3,zwasm,vtable_bi,True,-208336512,10,389833,162469833,184731584,208981375,1741782000.0,31014000,0,1.0,3.506785713052761,8404660878,2396685046,24641536,
3,zwasm,vtable_poly4,True,-126115384,10,332625,182596667,199823708,245641083,1865010000.0,31654000,0,1.0,3.3915447139393975,8688161769,2561712288,24641536,
3,zwasm,vtable_poly6,True,579248763,8,477708,200528875,215909584,236517084,1610623000.0,27121000,0,1.0,3.385213958932437,7485868044,2211342661,24641536,
3,zwasm,graphql_as,True,5,45,2543834,28156875,44835958,88334375,1891582000.0,32148000,0,1.0,3.7524021007216386,9791431151,2609376844,24641536,
3,zwasm,tailcall_fsm,True,-1841735369,51,331084,33996875,46893500,55038458,2105282000.0,78433000,23208,1.0,3.449301763892976,10013042582,2902918697,174080000,
3,zwasm,eh_parser_exnref,True,830008030,26,476750,49838625,70644500,88612333,1699686000.0,31080000,0,1.0,3.0445059244549517,7048859750,2315272141,174686208,
3,zwasm,eh_parser_legacy,False,,,,,,,,,,,,,,,wasm_module_new failed (invalid wasm or unsupported feature)
3,zwasm,gc_trees,False,,,,,,,,,,,,,,,N/A — not run: zwasm v2.7.0 never reclaims GC structs and grows its GC heap far faster than the allocation rate (124 MB for 31K 24-byte structs); the process segfaults at ~2.3 GB
3,zwasm,callref_dispatch,True,-750120562,24,301500,86491542,105086334,122863916,2348889000.0,43770000,0,1.0,3.5166527415737123,10908310400,3101901496,174751744,
3,zwasm,callref_dispatch.indirect,True,-750120562,20,308083,75286375,97132417,111732084,1767864000.0,28306000,0,1.0,3.4982306610470095,8839437648,2526830991,174768128,
3,zwasm,relaxed_dot,False,,,,,,,,,,,,,,,init warmup failed: `relaxed_dot(7)` trapped: trap: unreachable
3,zwasm,relaxed_madd,False,,,,,,,,,,,,,,,init warmup failed: `relaxed_madd(7)` trapped: trap: unreachable
3,zwasm,mem64_chase,True,433527714,13,12823709,140110209,148918292,158755708,1828492000.0,29175000,0,1.0,1.6647737418673543,4374769726,2627846425,241975296,
3,zwasm,mem64_chase.mem32,True,433527714,14,430333,119653292,146270375,181091833,1852062000.0,33879000,0,1.0,1.8807373416833684,4711633429,2505205445,309084160,
3,zwasm,multimem_transform,True,902712413,89,373083,16836666,30833542,38316417,2506299000.0,40956000,0,1.0,4.751482387360383,16163851380,3401854424,309084160,
3,zwasm,multimem_transform.single,True,902712413,76,399958,18639500,32200708,70769875,2193143000.0,44442000,0,1.0,4.740067247305656,13813701467,2914241665,309084160,
3,zwasm,extconst_init,True,-1152068691,851,4083084,1026333,2419334,4097041,1440652000.0,305677000,117333,0.9999,3.203185776434951,7363059691,2298667703,1576828928,
3,zwasm,extconst_init.mvp,True,-1152068691,2953,2017416,424166,1104583,2099458,2214524000.0,800436000,264833,0.9999,3.231545593342526,13327860579,4124299099,5236817920,
3,zwasm,graphql_porf,True,0,43,2826875,28418959,37780125,51942167,1382093000.0,126696000,297084,0.9998,3.2852635885344923,7200621416,2191794120,5490475008,
3,zwasm,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
3,wasmz,fib,True,832040,20,572000,77514125,94674250,115420250,1773946000.0,36464000,0,1.0,2.788690479187469,6729481050,2413133010,5668864,
3,wasmz,fib_tail,True,873876091,5107,557875,268417,684041,1109916,2660945000.0,102400000,8958,1.0,2.494909257582008,9158377708,3670825975,5947392,
3,wasmz,factorial,True,-2102132736,16384,533000,3291,6667,20958,23482000.0,90853000,0,1.0,2.072130924867044,336285674,162289781,5996544,
3,wasmz,sieve,False,,,,,,,,,,,,,,,N/A — not run: wasmz v0.1.4 segfaults on this module's v128 ops (the scalar build runs)
3,wasmz,crc32,False,,,,,,,,,,,,,,,N/A — not run: wasmz v0.1.4 segfaults on this module's v128 ops (the scalar build runs)
3,wasmz,matmul_simd,True,48907,382,339750,2338750,4983791,7087125,1684330000.0,40542000,15500,1.0,3.50917036095283,8245173813,2349607732,6176768,
3,wasmz,matmul_fma,True,48907,1246,355292,1578250,3655917,5513166,3881232000.0,97632000,0,1.0,4.042134903852926,21053836883,5208593326,6242304,
3,wasmz,convolution,True,8190685,478,594750,4049250,8800583,12177250,3701657000.0,88990000,20333,1.0,3.80564248814292,19375698300,5091308067,6307840,
3,wasmz,audio_dsp,True,761667740,2,521167,981241833,988076625,988076625,1835162000.0,31738000,0,1.0,3.0107176763065646,7559469311,2510852934,6422528,
3,wasmz,bulk_memory,True,8698902,189,400875,4443916,10208375,12896625,1725055000.0,40512000,0,1.0,3.348030265496519,7314909625,2184839755,6619136,
3,wasmz,call_indirect,True,-9175573,56,1171166,18852875,29622417,35986208,1464546000.0,30525000,0,1.0,2.6815145570259618,5056862403,1885823215,7143424,
3,wasmz,factorial.scalar,True,-2102132736,16384,504833,3208,8250,21583,26977000.0,109023000,0,1.0,2.1595920254169383,327411160,151607876,7143424,
3,wasmz,sieve.scalar,True,1229,2951,528042,261708,671875,1182000,1597248000.0,64277000,0,1.0,3.1474990838112435,6553702911,2082193747,7143424,
3,wasmz,crc32.scalar,True,-1910355869,455,613208,2179167,4939083,7783833,1955033000.0,48145000,0,1.0,3.349316157682056,8765002940,2616952992,7143424,
3,wasmz,convolution.scalar,True,8190685,159,250834,5952209,12763167,16531583,1802725000.0,35457000,0,1.0,3.4433702581137515,8456432369,2455859154,7143424,
3,wasmz,bulk_memory.scalar,True,8698902,351,677083,4184250,9202833,12143458,2847786000.0,63505000,0,1.0,3.258774103725807,12563174045,3855184080,7143424,
3,wasmz,xmrsplayer,True,41803053,144,3696167,5188125,10521666,14435000,1348271000.0,26028000,0,1.0,2.8164043617110464,5444377567,1933095134,26230784,
3,wasmz,vtable_mono,True,-318559695,66,1219833,26087042,41554625,47660667,2412493000.0,45381000,0,1.0,3.3073862549274518,10524194777,3182027730,26230784,
3,wasmz,vtable_bi,True,-208336512,36,1746958,28451125,44668167,52096625,1447799000.0,24213000,0,1.0,3.082475967936247,6184250387,2006260698,26230784,
3,wasmz,vtable_poly4,True,-126115384,39,1617375,31863917,45747958,56417958,1624572000.0,31245000,12917,1.0,3.089762450105165,7012406868,2269561813,26230784,
3,wasmz,vtable_poly6,True,579248763,44,1098208,33416916,54353375,66420875,2174342000.0,44521000,0,1.0,2.93380564398231,8121183928,2768139718,26230784,
3,wasmz,graphql_as,False,,,,,,,,,,,,,,,wasmz init-warmup failed: wasmz_instance_call trap: trap: wasm `unreachable` instruction executed
3,wasmz,tailcall_fsm,True,-1841735369,621,477334,2223500,4818416,7088375,2636228000.0,62716000,13042,1.0,2.491662635593229,9101722435,3652871101,26230784,
3,wasmz,eh_parser_exnref,True,830008030,125,757542,5981334,13318000,16892875,1473905000.0,36096000,0,1.0,2.696128087087414,5282280972,1959209949,26230784,
3,wasmz,eh_parser_legacy,True,830008030,121,304791,6161209,13421958,24280834,1392378000.0,77200000,6750,1.0,2.636270104289661,5281757898,2003496489,26230784,
3,wasmz,gc_trees,True,-81253392,43,354333,22353792,45649000,138864959,1649174000.0,154986000,0,1.0,2.8744236972528676,7269205441,2528926215,319242240,
3,wasmz,callref_dispatch,False,,,,,,,,,,,,,,,wasmz init-warmup failed: wasmz_instance_call trap: trap: null reference dereference
3,wasmz,callref_dispatch.indirect,True,-750120562,84,357500,12556917,25045000,33671708,1928264000.0,36187000,0,1.0,2.685785031908207,7005561514,2608385046,319242240,
3,wasmz,relaxed_dot,True,-551922832,598,515209,1445167,3620292,4554083,1801215000.0,46065000,15958,1.0,4.047393932654053,9119728571,2253234729,319242240,
3,wasmz,relaxed_madd,True,-1435646925,1874,614125,352541,914166,1828541,1438629000.0,64275000,0,1.0,3.1841873025909386,5681337916,1784234838,319242240,
3,wasmz,mem64_chase,True,433527714,25,14355125,38335917,75416417,112067166,1610543000.0,33059000,0,1.0,0.36452952710633624,797134335,2186748331,319242240,
3,wasmz,mem64_chase.mem32,True,433527714,22,12741042,38935875,84615750,99012500,1490164000.0,30444000,0,1.0,0.37972272270989915,699851183,1843058477,319242240,
3,wasmz,multimem_transform,False,,,,,,,,,,,,,,,wasmz_module_new failed: module compilation failed: MultipleMemories
3,wasmz,multimem_transform.single,True,902712413,464,271541,2210208,5484333,7821500,2143813000.0,51491000,0,1.0,3.1254079962251917,8418824905,2693672287,319242240,
3,wasmz,extconst_init,False,,,,,,,,,,,,,,,"wrong result: got -1669113347, expected -1152068691 (cross-runtime consensus)"
3,wasmz,extconst_init.mvp,False,,,,,,,,,,,,,,,"wrong result: got 1844351884, expected -1152068691 (cross-runtime consensus)"
3,wasmz,graphql_porf,False,,,,,,,,,,,,,,,init warmup failed: wasmz m() trap: multi-value results are not supported by the C API (results_len = 2)
3,wasmz,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
3,tinywasm,fib,True,832040,7,519166,195504750,240246917,261140875,1579450000.0,25635000,0,1.0,3.456215197227044,6436033717,1862162322,5177344,
3,tinywasm,fib_tail,True,873876091,1234,189208,627208,1629000,2885375,1753897000.0,29453000,0,1.0,4.1641691560848875,8627966873,2071953984,5292032,
3,tinywasm,factorial,True,-2102132736,16384,146250,333,500,1125,10412000.0,261000,0,1.0,3.3980373024305996,66946629,19701558,5603328,
3,tinywasm,sieve,True,1229,2680,180041,611042,1567250,2104500,3677327000.0,57893000,0,1.0,3.70590851696697,16091184758,4342035073,5783552,
3,tinywasm,crc32,True,-1910355869,178,248959,5135916,11995458,13442000,1919541000.0,29875000,0,1.0,3.6884776419526966,8236501047,2233035373,5799936,
3,tinywasm,matmul_simd,True,48907,234,511500,3538333,9099500,9910333,1859507000.0,29567000,0,1.0,3.7145825296860617,8088675555,2177546330,5914624,
3,tinywasm,matmul_fma,True,48907,357,492750,2752625,6983375,9171917,2158827000.0,39849000,0,1.0,3.6387329667812227,9343072183,2567671843,5996544,
3,tinywasm,convolution,True,8190685,142,313791,5493333,12904083,15473459,1660614000.0,27077000,0,1.0,3.470149893160847,6983751525,2012521574,6045696,
3,tinywasm,audio_dsp,True,761667740,1,239834,2449527625,2449527625,2449527625,2298332000.0,36945000,0,1.0,3.7051239022087215,10234195131,2762173520,6209536,
3,tinywasm,bulk_memory,True,8698902,91,438791,10692792,21927625,26859208,1820848000.0,29369000,0,1.0,3.87125069280173,8353538000,2157839588,6340608,
3,tinywasm,call_indirect,True,-9175573,39,314708,27298667,49517125,63654625,1741884000.0,30509000,0,1.0,2.803418335321938,5847692256,2085914964,6471680,
3,tinywasm,factorial.scalar,True,-2102132736,16384,215084,500,750,875,12363000.0,214000,0,1.0,3.8566064964179296,55784575,14464679,6520832,
3,tinywasm,sieve.scalar,True,1229,1217,251541,642208,1645000,2220541,1752600000.0,26238000,0,1.0,3.7137628585319664,7676812658,2067125164,6602752,
3,tinywasm,crc32.scalar,True,-1910355869,151,648333,4976750,12503667,16145208,1652109000.0,25798000,0,1.0,3.6534053762417664,7026371812,1923239030,6635520,
3,tinywasm,convolution.scalar,True,8190685,61,177000,17684041,31987584,35995625,1773617000.0,29571000,0,1.0,3.5441146772845937,7473041515,2108577796,6635520,
3,tinywasm,bulk_memory.scalar,True,8698902,116,250125,13413250,23091917,27307125,2426865000.0,39498000,0,1.0,3.849163475359744,11392354746,2959696261,6668288,
3,tinywasm,xmrsplayer,True,-714300932,72,4621208,16965583,26439333,34790792,1734625000.0,27608000,0,1.0,3.621830783751553,8036242839,2218834429,24608768,
3,tinywasm,vtable_mono,True,-318559695,28,368916,51763667,68557125,80421334,1762942000.0,26303000,0,1.0,3.194648583952435,7106985652,2224653343,24657920,
3,tinywasm,vtable_bi,True,-208336512,27,317666,70083500,87367500,107219083,2188323000.0,37034000,0,1.0,3.2714463799049742,8391575044,2565096312,24657920,
3,tinywasm,vtable_poly4,True,-126115384,22,376875,71442333,91114000,100226417,1845054000.0,28687000,0,1.0,3.3376954674339276,7204085792,2158401167,24723456,
3,tinywasm,vtable_poly6,True,579248763,18,343583,78161541,105981250,112966084,1726301000.0,27859000,0,1.0,3.163059987523771,6473368866,2046552671,24739840,
3,tinywasm,graphql_as,True,5,94,3667083,10763458,21111208,29425417,1865515000.0,30371000,0,1.0,3.423165481592505,7652757607,2235579217,25214976,
3,tinywasm,tailcall_fsm,True,-1841735369,182,276875,4557834,10914458,12900666,1783495000.0,28082000,0,1.0,3.6768451183747946,7840755920,2132468371,25214976,
3,tinywasm,eh_parser_exnref,True,830008030,68,218541,15282750,33180750,36020958,2066552000.0,34246000,0,1.0,2.991583235201965,7135310222,2385128429,25853952,
3,tinywasm,eh_parser_legacy,False,,,,,,,,,,,,,,,tinywasm::parse_bytes failed: error parsing module: legacy exceptions support is not enabled (at offset 0x171) at offset 369
3,tinywasm,gc_trees,True,-81253392,9,130041,196037125,216614084,238375208,1842420000.0,28623000,0,1.0,2.4781969004220805,5369469345,2166683908,28344320,
